dataset,fold_id,partition,block_id,budget_fraction,method,selected_n,predicted_worst_value,realized_worst_value,realized_mean_value,realized_scenario_spread,predicted_paired_margin,realized_paired_margin,realized_paired_mean,changed_actions,realized_dominance,predicted_discrepancy_tolerance,solver_gap,feasible,certified_switch,calibrated_paired_margin_lower_bound
divvy,1,set_cal,2024-04-03,0.05,StructuralRobust,31.0,10.48925778554094,2.8000000000000003,2.8000000000000003,0.0,0.18408446849095128,-0.8000000000000003,-0.8000000000000003,8.0,0.0,0.02301055856136891,0.0,1.0,,
divvy,1,set_cal,2024-04-03,0.05,RiskFirst,31.0,0.433789010284621,3.6000000000000005,3.6000000000000005,0.0,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-03,0.05,ExpectedActionValue,31.0,10.787245129296164,0.0,0.0,0.0,10.652540808764979,-3.600000000000001,-3.600000000000001,60.0,0.0,0.17754234681274964,,1.0,,
divvy,1,set_cal,2024-04-03,0.05,PointwiseWorstAction,31.0,10.742447893300055,0.0,0.0,0.0,10.615412004841044,-3.600000000000001,-3.600000000000001,60.0,0.0,0.1769235334140174,,1.0,,
divvy,1,set_cal,2024-04-03,0.05,ScenarioCVaR,31.0,10.742447893300055,0.0,0.0,0.0,10.615412004841044,-3.600000000000001,-3.600000000000001,60.0,0.0,0.1769235334140174,,1.0,,
divvy,1,set_cal,2024-04-03,0.05,TemporalContext2024,31.0,0.4222863270422436,3.6000000000000005,3.6000000000000005,0.0,-0.00815777027649428,0.0,0.0,6.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-03,0.05,NetworkPropagation2024,31.0,0.43548985787349237,2.8000000000000003,2.8000000000000003,0.0,0.009853777891438598,-0.8000000000000003,-0.8000000000000003,8.0,0.0,0.0012317222364298247,,1.0,,
divvy,1,set_cal,2024-04-03,0.05,CalibratedUncertainty2025,31.0,0.43548985787349237,2.8000000000000003,2.8000000000000003,0.0,0.009853777891438598,-0.8000000000000003,-0.8000000000000003,10.0,0.0,0.0009853777891438598,,1.0,,
divvy,1,set_cal,2024-04-03,0.05,MappedPTO2026,31.0,0.44976232638488706,3.6000000000000005,3.6000000000000005,0.0,0.011383685577894154,0.0,0.0,4.0,1.0,0.0028459213944735384,,1.0,,
divvy,1,set_cal,2024-04-03,0.05,GroupAware2025,31.0,0.44976232638488706,3.6000000000000005,3.6000000000000005,0.0,0.01138368557789421,0.0,0.0,4.0,1.0,0.0028459213944735523,,1.0,,
divvy,1,set_cal,2024-04-03,0.05,RobustImprovement2025,31.0,0.4336127456675023,2.8000000000000003,2.8000000000000003,0.0,-0.00017082381744720765,-0.8000000000000003,-0.8000000000000003,4.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-03,0.1,StructuralRobust,62.0,11.48196400012137,6.0,6.300000000000001,0.40000000000000036,0.14013644040509554,-8.881784197001252e-16,-8.881784197001252e-16,18.0,1.0,0.007785357800283086,0.0,1.0,,
divvy,1,set_cal,2024-04-03,0.1,RiskFirst,62.0,1.0188154859920084,6.0,6.300000000000001,0.40000000000000036,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-03,0.1,ExpectedActionValue,62.0,11.412567591136007,0.0,0.0,0.0,10.71078481286141,-6.320000000000001,-6.300000000000001,112.0,0.0,0.09563200725769117,,1.0,,
divvy,1,set_cal,2024-04-03,0.1,PointwiseWorstAction,62.0,11.395321422699958,0.0,0.0,0.0,10.694044495123928,-6.320000000000001,-6.300000000000001,112.0,0.0,0.09548254013503507,,1.0,,
divvy,1,set_cal,2024-04-03,0.1,ScenarioCVaR,62.0,11.395321422699958,0.0,0.0,0.0,10.694044495123928,-6.320000000000001,-6.300000000000001,112.0,0.0,0.09548254013503507,,1.0,,
divvy,1,set_cal,2024-04-03,0.1,TemporalContext2024,62.0,0.9769054762551033,4.4,4.4,0.0,-0.021816401560020404,-1.92,-1.9,26.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-03,0.1,NetworkPropagation2024,62.0,0.5583105370718131,4.4,4.4,0.0,-0.4676249542937623,-1.92,-1.9,18.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-03,0.1,CalibratedUncertainty2025,62.0,0.5111479701904962,6.0,6.300000000000001,0.40000000000000036,-0.5249045015216461,0.0,0.0,34.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-03,0.1,MappedPTO2026,62.0,1.016950383228987,6.0,6.300000000000001,0.40000000000000036,-0.005691849348858913,0.0,0.0,2.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-03,0.1,GroupAware2025,62.0,1.0364903688132163,6.0,6.300000000000001,0.40000000000000036,0.013276302670001794,0.0,0.0,8.0,1.0,0.0016595378337502242,,1.0,,
divvy,1,set_cal,2024-04-03,0.1,RobustImprovement2025,62.0,0.9855345351668408,5.200000000000001,5.500000000000001,0.39999999999999947,-0.03298538464555589,-0.7999999999999998,-0.7999999999999998,20.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-03,0.2,StructuralRobust,123.0,11.9204007051486,6.0,6.300000000000001,0.40000000000000036,0.15383302649294173,-8.881784197001252e-16,-8.881784197001252e-16,44.0,1.0,0.0034962051475668572,0.0,1.0,,
divvy,1,set_cal,2024-04-03,0.2,RiskFirst,123.0,1.3221972619041695,6.0,6.300000000000001,0.40000000000000036,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-03,0.2,ExpectedActionValue,123.0,11.668123375696053,1.6,1.9,0.3999999999999999,10.666305325979994,-4.400000000000001,-4.400000000000001,186.0,0.0,0.05734572755903223,,1.0,,
divvy,1,set_cal,2024-04-03,0.2,PointwiseWorstAction,123.0,11.595013984757918,2.4000000000000004,2.7,0.39999999999999947,10.58161249423035,-3.600000000000001,-3.600000000000001,184.0,0.0,0.05750876355559973,,1.0,,
divvy,1,set_cal,2024-04-03,0.2,ScenarioCVaR,123.0,11.595013984757918,2.4000000000000004,2.7,0.39999999999999947,10.58161249423035,-3.600000000000001,-3.600000000000001,184.0,0.0,0.05750876355559973,,1.0,,
divvy,1,set_cal,2024-04-03,0.2,TemporalContext2024,123.0,1.758314388361407,6.0,6.300000000000001,0.40000000000000036,0.43670311237344484,0.0,0.0,52.0,1.0,0.0083981367764124,,1.0,,
divvy,1,set_cal,2024-04-03,0.2,NetworkPropagation2024,123.0,1.4807957367253781,6.0,6.300000000000001,0.40000000000000036,0.1468742955200013,0.0,0.0,40.0,1.0,0.003671857388000033,,1.0,,
divvy,1,set_cal,2024-04-03,0.2,CalibratedUncertainty2025,123.0,2.3475704602772614,6.0,6.300000000000001,0.40000000000000036,1.0220645819696748,0.0,0.0,112.0,1.0,0.009125576624729239,,1.0,,
divvy,1,set_cal,2024-04-03,0.2,MappedPTO2026,123.0,1.4719351074878864,6.0,6.300000000000001,0.40000000000000036,0.13786500765380794,0.0,0.0,20.0,1.0,0.006893250382690397,,1.0,,
divvy,1,set_cal,2024-04-03,0.2,GroupAware2025,123.0,2.5682890888950105,6.0,6.300000000000001,0.40000000000000036,1.280805049936705,0.0,0.0,102.0,1.0,0.01255691225428142,,1.0,,
divvy,1,set_cal,2024-04-03,0.2,RobustImprovement2025,123.0,3.4398211793515423,6.000000000000001,6.300000000000001,0.39999999999999947,2.1785451557181066,0.0,0.0,76.0,1.0,0.02866506783839614,,1.0,,
divvy,1,set_cal,2024-04-04,0.01,StructuralRobust,8.0,7.280060122076176,5.6000000000000005,5.6000000000000005,0.0,-0.12788664362884639,0.0,0.0,4.0,1.0,0.0,0.0,1.0,,
divvy,1,set_cal,2024-04-04,0.01,RiskFirst,8.0,0.00101984006808152,5.6,5.6,0.0,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-04,0.01,ExpectedActionValue,8.0,2.977422700486043,0.0,0.0,0.0,3.2156063727042925,-5.6000000000000005,-5.6000000000000005,16.0,0.0,0.20097539829401828,,1.0,,
divvy,1,set_cal,2024-04-04,0.01,PointwiseWorstAction,8.0,3.032982843440272,0.0,0.0,0.0,3.2127099220356734,-5.6000000000000005,-5.6000000000000005,16.0,0.0,0.2007943701272296,,1.0,,
divvy,1,set_cal,2024-04-04,0.01,ScenarioCVaR,8.0,3.032982843440272,0.0,0.0,0.0,3.2127099220356734,-5.6000000000000005,-5.6000000000000005,16.0,0.0,0.2007943701272296,,1.0,,
divvy,1,set_cal,2024-04-04,0.01,TemporalContext2024,8.0,0.00101984006808152,5.6,5.6,0.0,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-04,0.01,NetworkPropagation2024,8.0,0.00101984006808152,5.6,5.6,0.0,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-04,0.01,CalibratedUncertainty2025,8.0,0.009771106351462559,3.5999999999999996,3.5999999999999996,0.0,0.010700386792616314,-2.0,-2.0,4.0,0.0,0.0026750966981540785,,1.0,,
divvy,1,set_cal,2024-04-04,0.01,MappedPTO2026,8.0,0.00101984006808152,5.6,5.6,0.0,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-04,0.01,GroupAware2025,8.0,0.00101984006808152,5.6,5.6,0.0,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-04,0.01,RobustImprovement2025,8.0,0.00101984006808152,5.6,5.6,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-04,0.03,StructuralRobust,25.0,11.73179563411695,6.8,6.8,0.0,0.06766732797913733,-8.881784197001252e-16,-8.881784197001252e-16,10.0,1.0,0.006766732797913733,0.0,1.0,,
divvy,1,set_cal,2024-04-04,0.03,RiskFirst,25.0,0.16647851485983844,6.8,6.8,0.0,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-04,0.03,ExpectedActionValue,25.0,4.5877041623116375,0.0,0.0,0.0,4.854644142515464,-6.800000000000001,-6.800000000000001,48.0,0.0,0.10113841963573883,,1.0,,
divvy,1,set_cal,2024-04-04,0.03,PointwiseWorstAction,25.0,4.620385614391929,0.0,0.0,0.0,4.861007804066615,-6.800000000000001,-6.800000000000001,48.0,0.0,0.10127099591805448,,1.0,,
divvy,1,set_cal,2024-04-04,0.03,ScenarioCVaR,25.0,4.620385614391929,0.0,0.0,0.0,4.861007804066615,-6.800000000000001,-6.800000000000001,48.0,0.0,0.10127099591805448,,1.0,,
divvy,1,set_cal,2024-04-04,0.03,TemporalContext2024,25.0,0.16647851485983844,6.3999999999999995,6.3999999999999995,0.0,0.0,-0.40000000000000036,-0.40000000000000036,6.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-04,0.03,NetworkPropagation2024,25.0,0.28189695417590377,6.3999999999999995,6.3999999999999995,0.0,0.11950336024726457,-0.40000000000000036,-0.40000000000000036,8.0,0.0,0.014937920030908072,,1.0,,
divvy,1,set_cal,2024-04-04,0.03,CalibratedUncertainty2025,25.0,0.01757741397376157,6.4,6.4,0.0,-0.14357106840010228,-0.40000000000000036,-0.40000000000000036,16.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-04,0.03,MappedPTO2026,25.0,0.16647851485983844,6.3999999999999995,6.3999999999999995,0.0,0.0,-0.40000000000000036,-0.40000000000000036,4.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-04,0.03,GroupAware2025,25.0,0.16647851485983844,6.8,6.8,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-04,0.03,RobustImprovement2025,25.0,0.16821643807018688,6.3999999999999995,6.3999999999999995,0.0,0.003884025066938357,-0.40000000000000036,-0.40000000000000036,6.0,0.0,0.0006473375111563928,,1.0,,
divvy,1,set_cal,2024-04-04,0.05,StructuralRobust,42.0,13.003150189741248,6.8,6.8,0.0,0.6594122267755846,-1.6000000000000005,-1.6000000000000005,20.0,0.0,0.03297061133877923,0.0,1.0,,
divvy,1,set_cal,2024-04-04,0.05,RiskFirst,42.0,0.28189695417590377,8.4,8.4,0.0,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-04,0.05,ExpectedActionValue,42.0,5.250917095089864,0.0,0.0,0.0,5.383698309639944,-8.4,-8.4,78.0,0.0,0.0690217732005121,,1.0,,
divvy,1,set_cal,2024-04-04,0.05,PointwiseWorstAction,42.0,5.263972483253372,0.0,0.0,0.0,5.33237888111104,-8.4,-8.4,78.0,0.0,0.0683638318091159,,1.0,,
divvy,1,set_cal,2024-04-04,0.05,ScenarioCVaR,42.0,5.263972483253372,0.0,0.0,0.0,5.33237888111104,-8.4,-8.4,78.0,0.0,0.0683638318091159,,1.0,,
divvy,1,set_cal,2024-04-04,0.05,TemporalContext2024,42.0,0.33066278540691674,6.8,6.8,0.0,0.05837483980670666,-1.5999999999999996,-1.5999999999999996,12.0,0.0,0.004864569983892221,,1.0,,
divvy,1,set_cal,2024-04-04,0.05,NetworkPropagation2024,42.0,0.3144687194229379,6.8,6.8,0.0,0.03513642700471159,-1.5999999999999996,-1.5999999999999996,16.0,0.0,0.0021960266877944744,,1.0,,
divvy,1,set_cal,2024-04-04,0.05,CalibratedUncertainty2025,42.0,0.2910260614317533,6.800000000000001,6.800000000000001,0.0,0.013803991810243554,-1.5999999999999996,-1.5999999999999996,22.0,0.0,0.0006274541731928888,,1.0,,
divvy,1,set_cal,2024-04-04,0.05,MappedPTO2026,42.0,0.31410222440454055,8.4,8.4,0.0,0.024613059900161494,0.0,0.0,8.0,1.0,0.0030766324875201867,,1.0,,
divvy,1,set_cal,2024-04-04,0.05,GroupAware2025,42.0,0.28189695417590377,8.4,8.4,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-04,0.05,RobustImprovement2025,42.0,0.32580034789227497,8.4,8.4,0.0,0.04124764874638931,0.0,0.0,12.0,1.0,0.003437304062199109,,1.0,,
divvy,1,set_cal,2024-04-04,0.1,StructuralRobust,84.0,14.05505273501546,9.200000000000001,9.200000000000001,0.0,0.38001123060196207,-1.1999999999999993,-1.1999999999999993,38.0,0.0,0.010000295542156897,0.0,1.0,,
divvy,1,set_cal,2024-04-04,0.1,RiskFirst,84.0,0.7598620497460001,10.4,10.4,0.0,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-04,0.1,ExpectedActionValue,84.0,5.801141397235336,0.8,0.8,0.0,5.390114945609451,-9.6,-9.6,148.0,0.0,0.036419695578442234,,1.0,,
divvy,1,set_cal,2024-04-04,0.1,PointwiseWorstAction,84.0,5.68284998515493,0.8,0.8,0.0,5.321852600855134,-9.6,-9.6,150.0,0.0,0.035479017339034226,,1.0,,
divvy,1,set_cal,2024-04-04,0.1,ScenarioCVaR,84.0,5.68284998515493,0.8,0.8,0.0,5.321852600855134,-9.6,-9.6,150.0,0.0,0.035479017339034226,,1.0,,
divvy,1,set_cal,2024-04-04,0.1,TemporalContext2024,84.0,0.4977293974443556,10.4,10.4,0.0,-0.3268571071738817,0.0,0.0,38.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-04,0.1,NetworkPropagation2024,84.0,0.4512325056395757,10.4,10.4,0.0,-0.375755858937158,0.0,0.0,18.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-04,0.1,CalibratedUncertainty2025,84.0,0.7273098468291952,10.8,11.7,2.0,-0.07250177493937016,1.120000000000001,1.3000000000000012,64.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-04,0.1,MappedPTO2026,84.0,0.4565758506495148,10.4,10.4,0.0,-0.34687894991909485,0.0,0.0,8.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-04,0.1,GroupAware2025,84.0,0.8054311027261396,10.0,10.0,0.0,0.03925487792997384,-0.40000000000000036,-0.40000000000000036,18.0,0.0,0.0021808265516652134,,1.0,,
divvy,1,set_cal,2024-04-04,0.1,RobustImprovement2025,84.0,0.5122368171471754,10.4,10.4,0.0,-0.2887085739567953,0.0,0.0,16.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-04,0.2,StructuralRobust,169.0,14.46842657341082,12.800000000000002,13.700000000000003,2.0,0.25124045282077745,0.8000000000000025,0.8000000000000025,68.0,1.0,0.0036947125414820213,0.0,1.0,,
divvy,1,set_cal,2024-04-04,0.2,RiskFirst,169.0,1.1748114408439336,12.0,12.9,2.0,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-04,0.2,ExpectedActionValue,169.0,6.0654822105203134,0.8,0.8,0.0,5.134615307084613,-12.32,-12.1,260.0,0.0,0.019748520411863896,,1.0,,
divvy,1,set_cal,2024-04-04,0.2,PointwiseWorstAction,169.0,5.86036806414943,1.6,1.6,0.0,4.971602941495728,-11.520000000000001,-11.300000000000002,268.0,0.0,0.018550757244387046,,1.0,,
divvy,1,set_cal,2024-04-04,0.2,ScenarioCVaR,169.0,5.86036806414943,1.6,1.6,0.0,4.971602941495728,-11.520000000000001,-11.300000000000002,268.0,0.0,0.018550757244387046,,1.0,,
divvy,1,set_cal,2024-04-04,0.2,TemporalContext2024,169.0,0.9478823345256567,12.0,12.9,2.0,-0.272975659348462,0.0,0.0,94.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-04,0.2,NetworkPropagation2024,169.0,1.2062700163451117,12.8,13.7,2.0,0.038762156427543104,0.8000000000000007,0.8000000000000007,38.0,1.0,0.0010200567480932396,,1.0,,
divvy,1,set_cal,2024-04-04,0.2,CalibratedUncertainty2025,169.0,1.2208230362008907,11.200000000000001,12.100000000000001,2.0,0.05892434307384309,-0.7999999999999989,-0.7999999999999989,184.0,0.0,0.00032024099496653853,,1.0,,
divvy,1,set_cal,2024-04-04,0.2,MappedPTO2026,169.0,1.050616939412065,12.0,12.9,2.0,-0.21264609820815927,0.0,0.0,50.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-04,0.2,GroupAware2025,169.0,1.1673217640093376,11.200000000000001,11.200000000000001,0.0,0.044071352105877315,-1.92,-1.6999999999999997,148.0,0.0,0.00029777940612079267,,1.0,,
divvy,1,set_cal,2024-04-04,0.2,RobustImprovement2025,169.0,1.082085854632054,10.8,10.8,0.0,-0.14163058606429013,-2.3200000000000003,-2.1,142.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-05,0.01,StructuralRobust,9.0,4.818290969817395,6.800000000000001,8.3,2.0,0.8669366950032487,-0.8000000000000007,-0.8000000000000007,6.0,0.0,0.1444894491672081,0.0,1.0,,
divvy,1,set_cal,2024-04-05,0.01,RiskFirst,9.0,0.018710743413412258,7.6,9.100000000000001,2.0000000000000018,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-05,0.01,ExpectedActionValue,9.0,6.612352843777326,0.0,0.0,0.0,7.127855953066886,-9.200000000000003,-9.100000000000001,18.0,0.0,0.39599199739260477,,1.0,,
divvy,1,set_cal,2024-04-05,0.01,PointwiseWorstAction,9.0,6.682042378206239,0.0,0.0,0.0,7.109254086003937,-9.200000000000003,-9.100000000000001,18.0,0.0,0.3949585603335521,,1.0,,
divvy,1,set_cal,2024-04-05,0.01,ScenarioCVaR,9.0,6.682042378206239,0.0,0.0,0.0,7.109254086003937,-9.200000000000003,-9.100000000000001,18.0,0.0,0.3949585603335521,,1.0,,
divvy,1,set_cal,2024-04-05,0.01,TemporalContext2024,9.0,0.019936196090290865,7.6,9.100000000000001,2.0000000000000018,0.0005221003422870955,0.0,0.0,2.0,1.0,0.00026105017114354777,,1.0,,
divvy,1,set_cal,2024-04-05,0.01,NetworkPropagation2024,9.0,0.5080564574581968,6.8,8.3,2.000000000000001,0.5006493299432231,-0.8000000000000007,-0.8000000000000007,4.0,0.0,0.12516233248580577,,1.0,,
divvy,1,set_cal,2024-04-05,0.01,CalibratedUncertainty2025,9.0,1.3792939334040173,6.000000000000001,7.500000000000002,2.000000000000001,1.433238987089909,-1.6000000000000023,-1.6000000000000019,8.0,0.0,0.17915487338623862,,1.0,,
divvy,1,set_cal,2024-04-05,0.01,MappedPTO2026,9.0,0.018710743413412258,7.6,9.100000000000001,2.0000000000000018,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-05,0.01,GroupAware2025,9.0,0.018710743413412258,7.6,9.100000000000001,2.0000000000000018,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-05,0.01,RobustImprovement2025,9.0,0.026148138196797194,8.4,9.900000000000002,2.0000000000000018,0.008195023258976437,0.8000000000000007,0.8000000000000007,4.0,1.0,0.002048755814744109,,1.0,,
divvy,1,set_cal,2024-04-05,0.03,StructuralRobust,28.0,8.74732185063245,10.4,12.2,2.3999999999999986,0.7071077389539298,-3.552713678800501e-15,-3.1086244689504383e-15,10.0,1.0,0.07071077389539297,0.0,1.0,,
divvy,1,set_cal,2024-04-05,0.03,RiskFirst,28.0,0.642567610050768,10.4,12.200000000000003,2.400000000000002,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-05,0.03,ExpectedActionValue,28.0,10.705538244641785,0.0,0.0,0.0,10.985249424065799,-12.320000000000004,-12.200000000000003,52.0,0.0,0.21125479661664998,,1.0,,
divvy,1,set_cal,2024-04-05,0.03,PointwiseWorstAction,28.0,10.799876707546693,0.8,0.8,0.0,10.950773027230742,-11.520000000000003,-11.400000000000002,52.0,0.0,0.21059178898520658,,1.0,,
divvy,1,set_cal,2024-04-05,0.03,ScenarioCVaR,28.0,10.799876707546693,0.8,0.8,0.0,10.950773027230742,-11.520000000000003,-11.400000000000002,52.0,0.0,0.21059178898520658,,1.0,,
divvy,1,set_cal,2024-04-05,0.03,TemporalContext2024,28.0,1.413898842087611,10.4,12.200000000000003,2.400000000000002,0.7906434433228757,0.0,0.0,6.0,1.0,0.1317739072204793,,1.0,,
divvy,1,set_cal,2024-04-05,0.03,NetworkPropagation2024,28.0,1.4249075993689417,10.4,12.200000000000003,2.400000000000002,0.8037055896712877,0.0,0.0,6.0,1.0,0.1339509316118813,,1.0,,
divvy,1,set_cal,2024-04-05,0.03,CalibratedUncertainty2025,28.0,1.4278748136187083,10.400000000000002,12.200000000000003,2.4000000000000004,0.8093089859615124,-1.7763568394002505e-15,-1.3322676295501878e-15,14.0,1.0,0.057807784711536594,,1.0,,
divvy,1,set_cal,2024-04-05,0.03,MappedPTO2026,28.0,1.4412135995348885,10.4,12.200000000000003,2.400000000000002,0.821603989802401,0.0,0.0,6.0,1.0,0.13693399830040018,,1.0,,
divvy,1,set_cal,2024-04-05,0.03,GroupAware2025,28.0,0.642567610050768,10.8,12.600000000000001,2.400000000000002,-1.3711229335244823e-06,0.40000000000000036,0.40000000000000036,4.0,1.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-05,0.03,RobustImprovement2025,28.0,0.6535763673320986,10.4,12.200000000000003,2.400000000000002,0.013453752356837212,0.0,0.0,4.0,1.0,0.003363438089209303,,1.0,,
divvy,1,set_cal,2024-04-05,0.05,StructuralRobust,47.0,9.83412341728245,14.0,15.800000000000004,2.4000000000000057,0.413551459189895,-0.7999999999999989,-0.7999999999999976,18.0,0.0,0.02297508106610528,0.0,1.0,,
divvy,1,set_cal,2024-04-05,0.05,RiskFirst,47.0,1.4522324483551676,14.800000000000002,16.6,2.4000000000000004,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-05,0.05,ExpectedActionValue,47.0,11.678636112626252,0.8,0.8,0.0,11.199840484666982,-15.920000000000002,-15.8,88.0,0.0,0.12727091459848844,,1.0,,
divvy,1,set_cal,2024-04-05,0.05,PointwiseWorstAction,47.0,11.705712253876095,0.8,0.8,0.0,11.140260134839217,-15.920000000000002,-15.8,88.0,0.0,0.12659386516862747,,1.0,,
divvy,1,set_cal,2024-04-05,0.05,ScenarioCVaR,47.0,11.705712253876095,0.8,0.8,0.0,11.140260134839217,-15.920000000000002,-15.8,88.0,0.0,0.12659386516862747,,1.0,,
divvy,1,set_cal,2024-04-05,0.05,TemporalContext2024,47.0,2.2361861161280836,12.4,14.200000000000003,2.400000000000002,0.7337469210604417,-2.4000000000000004,-2.399999999999999,14.0,0.0,0.05241049436146012,,1.0,,
divvy,1,set_cal,2024-04-05,0.05,NetworkPropagation2024,47.0,1.4668908058239565,12.4,14.200000000000003,2.400000000000002,0.006426472130715233,-2.4000000000000004,-2.399999999999999,16.0,0.0,0.00040165450816970205,,1.0,,
divvy,1,set_cal,2024-04-05,0.05,CalibratedUncertainty2025,47.0,1.5724798573174192,12.000000000000004,13.800000000000004,2.4000000000000004,0.06848839353988923,-2.799999999999999,-2.799999999999999,28.0,0.0,0.0024460140549960436,,1.0,,
divvy,1,set_cal,2024-04-05,0.05,MappedPTO2026,47.0,2.0708397499566304,13.600000000000001,15.400000000000002,2.400000000000002,0.5932466915783956,-1.1999999999999993,-1.199999999999998,4.0,0.0,0.1483116728945989,,1.0,,
divvy,1,set_cal,2024-04-05,0.05,GroupAware2025,47.0,2.0494539905130775,14.800000000000002,16.600000000000005,2.400000000000004,0.5744938882338531,3.552713678800501e-15,3.552713678800501e-15,6.0,1.0,0.09574898137230885,,1.0,,
divvy,1,set_cal,2024-04-05,0.05,RobustImprovement2025,47.0,1.4404157008228673,14.4,16.2,2.4000000000000004,-0.0007979393855932493,-0.40000000000000036,-0.399999999999999,10.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-05,0.1,StructuralRobust,94.0,10.69537940828331,16.000000000000004,17.800000000000004,2.400000000000002,0.14479558663132153,-0.3999999999999986,-0.3999999999999959,26.0,0.0,0.005569061024281597,0.0,1.0,,
divvy,1,set_cal,2024-04-05,0.1,RiskFirst,94.0,3.5045360411360926,16.400000000000002,18.200000000000003,2.400000000000002,0.0,0.0,0.0,0.0,1.0,inf,,1.0,,
divvy,1,set_cal,2024-04-05,0.1,ExpectedActionValue,94.0,12.371676003460482,2.0,2.0,0.0,9.912051709028141,-16.320000000000004,-16.200000000000006,158.0,0.0,0.06273450448751988,,1.0,,
divvy,1,set_cal,2024-04-05,0.1,PointwiseWorstAction,94.0,12.337363831783394,2.0,2.0,0.0,9.791873609873122,-16.320000000000004,-16.200000000000006,162.0,0.0,0.06044366425847606,,1.0,,
divvy,1,set_cal,2024-04-05,0.1,ScenarioCVaR,94.0,12.337363831783394,2.0,2.0,0.0,9.791873609873122,-16.320000000000004,-16.200000000000006,162.0,0.0,0.06044366425847606,,1.0,,
divvy,1,set_cal,2024-04-05,0.1,TemporalContext2024,94.0,3.009144671071055,15.600000000000003,17.400000000000002,2.4000000000000004,-0.4320112340043156,-0.8000000000000007,-0.8000000000000007,60.0,0.0,0.0,,1.0,,
divvy,1,set_cal,2024-04-05,0.1,NetworkPropagation2024,94.0,2.839162151845854,14.800000000000002,16.6,2.4000000000000004,-0.6792215340662207,-1.6000000000000014,-1.6000000000000014,28.0,0.0,0.0,,1.0,,
