dataset,fold_id,partition,block_id,budget_fraction,method,selected_n,predicted_worst_value,realized_worst_value,realized_mean_value,realized_scenario_spread,solver_gap,feasible
bts,1,set_cal,2024-04-11,0.1,ScenarioCVaR,105.0,315.0524025590796,125.83225869131246,188.15798948624402,183.73000035580918,,1.0
bts,1,set_cal,2024-04-11,0.1,RiskFirst,105.0,63.9771040815584,158.79162908834584,237.5049436325187,232.38619363251863,,1.0
bts,1,set_cal,2024-04-11,0.1,TemporalContext2024,105.0,66.01153698231387,176.12238331064705,262.92012258501813,253.44422972787524,,1.0
bts,1,set_cal,2024-04-11,0.1,NetworkPropagation2024,105.0,61.992192103820415,157.21052340051037,235.00828510076553,228.95203510076547,,1.0
bts,1,set_cal,2024-04-11,0.1,CalibratedUncertainty2025,105.0,62.97527733306918,147.53110385841273,220.13360023206354,211.41068356539688,,1.0
bts,1,set_cal,2024-04-11,0.1,MappedPTO2026,105.0,69.11073576841389,141.78219525616763,212.33495955091811,209.7974595509181,,1.0
bts,1,set_cal,2024-04-11,0.1,GroupAware2025,105.0,63.35241145798316,151.13071707654805,226.01357561482212,220.8948256148221,,1.0
bts,1,set_cal,2024-04-11,0.1,RobustImprovement2025,105.0,67.08956747840753,141.65780294052342,209.67364885522954,194.07573218856288,,1.0
bts,1,set_cal,2024-04-11,0.2,StructuralRobust,210.0,303.70563887160813,349.3647370898091,518.9153237675191,488.67695976355986,0.0,1.0
bts,1,set_cal,2024-04-11,0.2,ExpectedActionValue,210.0,448.38009242149457,246.93028309836836,369.0390724426389,358.86643090578696,,1.0
bts,1,set_cal,2024-04-11,0.2,PointwiseWorstAction,210.0,448.82735050088087,246.32221858223934,367.7672982490906,354.8970760670775,,1.0
bts,1,set_cal,2024-04-11,0.2,ScenarioCVaR,210.0,448.82735050088087,246.32221858223934,367.7672982490906,354.8970760670775,,1.0
bts,1,set_cal,2024-04-11,0.2,RiskFirst,210.0,141.73075764381485,370.63137407854083,553.5161904362053,535.2846603241607,,1.0
bts,1,set_cal,2024-04-11,0.2,TemporalContext2024,210.0,140.07611808796827,375.2681967277219,560.6464244099768,543.727394297932,,1.0
bts,1,set_cal,2024-04-11,0.2,NetworkPropagation2024,210.0,142.69447734303233,351.22646552343133,524.5838276035411,507.66479749149653,,1.0
bts,1,set_cal,2024-04-11,0.2,CalibratedUncertainty2025,210.0,144.58484357910922,327.85621208621353,489.74491803594947,474.4494173356692,,1.0
bts,1,set_cal,2024-04-11,0.2,MappedPTO2026,210.0,140.72571360481152,354.48537541198795,530.0224503728837,517.2303547846484,,1.0
bts,1,set_cal,2024-04-11,0.2,GroupAware2025,210.0,159.49328000432334,377.34223922336264,563.986969946155,548.7890532794884,,1.0
bts,1,set_cal,2024-04-11,0.2,RobustImprovement2025,210.0,153.70793298199186,207.10231250171464,307.70665937438645,291.10558903799506,,1.0
bts,1,set_cal,2024-04-12,0.01,StructuralRobust,11.0,62.21910357724094,19.576067193675893,29.364100790513838,29.364100790513827,0.0,1.0
bts,1,set_cal,2024-04-12,0.01,ExpectedActionValue,11.0,89.54654884752662,25.169322642874366,37.72394417651314,37.498645768025085,,1.0
bts,1,set_cal,2024-04-12,0.01,PointwiseWorstAction,11.0,89.54654884752662,25.169322642874366,37.72394417651314,37.498645768025085,,1.0
bts,1,set_cal,2024-04-12,0.01,ScenarioCVaR,11.0,89.54654884752662,25.169322642874366,37.72394417651314,37.498645768025085,,1.0
bts,1,set_cal,2024-04-12,0.01,RiskFirst,11.0,7.135976047086156,14.196521739130436,21.29478260869565,21.29478260869565,,1.0
bts,1,set_cal,2024-04-12,0.01,TemporalContext2024,11.0,7.107593423895164,14.196521739130436,21.29478260869565,21.29478260869565,,1.0
bts,1,set_cal,2024-04-12,0.01,NetworkPropagation2024,11.0,6.941324897766262,6.846521739130435,10.269782608695653,10.269782608695653,,1.0
bts,1,set_cal,2024-04-12,0.01,CalibratedUncertainty2025,11.0,5.572361984251241,3.716666666666666,5.574999999999999,5.575,,1.0
bts,1,set_cal,2024-04-12,0.01,MappedPTO2026,11.0,5.550225447282301,10.700000000000001,16.05,16.049999999999997,,1.0
bts,1,set_cal,2024-04-12,0.01,GroupAware2025,11.0,9.227222423621523,18.776067193675892,28.16410079051384,28.164100790513835,,1.0
bts,1,set_cal,2024-04-12,0.01,RobustImprovement2025,11.0,8.513261672459144,18.776067193675892,28.16410079051384,28.164100790513835,,1.0
bts,1,set_cal,2024-04-12,0.03,StructuralRobust,32.0,144.24570373279326,31.990049877658578,47.75780208921513,46.053256634669665,0.0,1.0
bts,1,set_cal,2024-04-12,0.03,ExpectedActionValue,32.0,148.89393988335073,34.79944949276866,51.94529724205226,50.04121976379676,,1.0
bts,1,set_cal,2024-04-12,0.03,PointwiseWorstAction,32.0,149.74078375305422,34.79944949276866,51.94529724205226,50.04121976379676,,1.0
bts,1,set_cal,2024-04-12,0.03,ScenarioCVaR,32.0,149.74078375305422,34.79944949276866,51.94529724205226,50.04121976379676,,1.0
bts,1,set_cal,2024-04-12,0.03,RiskFirst,32.0,23.318603449076097,43.653686241294935,65.4805293619424,65.4805293619424,,1.0
bts,1,set_cal,2024-04-12,0.03,TemporalContext2024,32.0,20.92670445970859,41.25368624129494,61.88052936194241,61.88052936194241,,1.0
bts,1,set_cal,2024-04-12,0.03,NetworkPropagation2024,32.0,25.54085128049492,28.953686241294943,43.43052936194241,43.430529361942405,,1.0
bts,1,set_cal,2024-04-12,0.03,CalibratedUncertainty2025,32.0,22.299092394096867,10.463982683982683,15.468701298701298,13.764155844155843,,1.0
bts,1,set_cal,2024-04-12,0.03,MappedPTO2026,32.0,23.374240135405643,43.653686241294935,65.4805293619424,65.4805293619424,,1.0
bts,1,set_cal,2024-04-12,0.03,GroupAware2025,32.0,23.402616031081024,44.753686241294936,67.1305293619424,67.13052936194242,,1.0
bts,1,set_cal,2024-04-12,0.03,RobustImprovement2025,32.0,26.096600672786742,31.990049877658578,47.75780208921513,46.053256634669665,,1.0
bts,1,set_cal,2024-04-12,0.05,StructuralRobust,54.0,167.33052339289677,76.38927473401499,114.11092716444745,110.5635401401346,0.0,1.0
bts,1,set_cal,2024-04-12,0.05,ExpectedActionValue,54.0,196.2623313092367,38.595212204633064,57.638941309848875,55.73486383159338,,1.0
bts,1,set_cal,2024-04-12,0.05,PointwiseWorstAction,54.0,196.3464398846883,57.88330744272831,86.57108416699174,84.66700668873624,,1.0
bts,1,set_cal,2024-04-12,0.05,ScenarioCVaR,54.0,196.3464398846883,57.88330744272831,86.57108416699174,84.66700668873624,,1.0
bts,1,set_cal,2024-04-12,0.05,RiskFirst,54.0,38.664308659596,62.17504609836907,93.03529642028087,91.3307509657354,,1.0
bts,1,set_cal,2024-04-12,0.05,TemporalContext2024,54.0,41.437915870868174,56.45922977183847,84.46157193048498,82.75702647593951,,1.0
bts,1,set_cal,2024-04-12,0.05,NetworkPropagation2024,54.0,38.51243088065334,60.67474145569825,90.78483945627464,89.08029400172917,,1.0
bts,1,set_cal,2024-04-12,0.05,CalibratedUncertainty2025,54.0,40.64409753268816,66.98589535086077,100.0058580897161,96.45847106540322,,1.0
bts,1,set_cal,2024-04-12,0.05,MappedPTO2026,54.0,40.04243053673617,110.58955309953248,165.88432964929876,165.8843296492988,,1.0
bts,1,set_cal,2024-04-12,0.05,GroupAware2025,54.0,40.22516741602601,57.888009061332035,86.60474086472533,84.90019541017989,,1.0
bts,1,set_cal,2024-04-12,0.05,RobustImprovement2025,54.0,45.11007654566312,75.17732108782224,112.2929966951583,108.7456096708454,,1.0
bts,1,set_cal,2024-04-12,0.1,StructuralRobust,108.0,256.6412419486623,197.37640412765413,295.1434962549061,288.23517173059315,0.0,1.0
bts,1,set_cal,2024-04-12,0.1,ExpectedActionValue,108.0,286.0459144888672,118.56922298302416,177.05590293458783,171.0714163849748,,1.0
bts,1,set_cal,2024-04-12,0.1,PointwiseWorstAction,108.0,285.1673220833489,110.44578548302417,164.90043418458782,159.13860388497477,,1.0
bts,1,set_cal,2024-04-12,0.1,ScenarioCVaR,108.0,285.1673220833489,110.44578548302417,164.90043418458782,159.13860388497477,,1.0
bts,1,set_cal,2024-04-12,0.1,RiskFirst,108.0,73.9072241236772,187.31672015382296,280.5020952941594,276.9547082698466,,1.0
bts,1,set_cal,2024-04-12,0.1,TemporalContext2024,108.0,76.3222189416652,127.47000282537013,190.73201930148016,187.1846322771673,,1.0
bts,1,set_cal,2024-04-12,0.1,NetworkPropagation2024,108.0,71.10216894004368,200.55563069377132,300.3604611040819,296.81307407976897,,1.0
bts,1,set_cal,2024-04-12,0.1,CalibratedUncertainty2025,108.0,77.46317446340542,200.29745551743693,299.97319833958034,296.4258113152674,,1.0
bts,1,set_cal,2024-04-12,0.1,MappedPTO2026,108.0,86.70085152840782,177.95280278451767,266.4052458434432,262.47555834344325,,1.0
bts,1,set_cal,2024-04-12,0.1,GroupAware2025,108.0,77.63080703293215,190.40005348715633,285.1270952941594,281.5797082698466,,1.0
bts,1,set_cal,2024-04-12,0.1,RobustImprovement2025,108.0,70.29147408667768,139.7871753491862,208.85777808720422,202.68539106289126,,1.0
bts,1,set_cal,2024-04-12,0.2,StructuralRobust,216.0,315.27224545348764,337.76448829106096,503.8297572218835,482.7024431115749,0.0,1.0
bts,1,set_cal,2024-04-12,0.2,ExpectedActionValue,216.0,419.3219073390125,296.91783609200985,443.1540612350729,426.48386446300873,,1.0
bts,1,set_cal,2024-04-12,0.2,PointwiseWorstAction,216.0,418.43620377144487,289.02829708491765,431.3447527244346,414.8620559523704,,1.0
bts,1,set_cal,2024-04-12,0.2,ScenarioCVaR,216.0,418.43620377144487,289.02829708491765,431.3447527244346,414.8620559523704,,1.0
bts,1,set_cal,2024-04-12,0.2,RiskFirst,216.0,154.46611826806654,319.61658928891507,477.9323592681154,466.73842427868624,,1.0
bts,1,set_cal,2024-04-12,0.2,TemporalContext2024,216.0,164.99639813408322,313.14791438793156,468.1043469166402,455.97291192721093,,1.0
bts,1,set_cal,2024-04-12,0.2,NetworkPropagation2024,216.0,149.9887321795717,309.79743742960017,463.4036314791431,453.70969648971396,,1.0
bts,1,set_cal,2024-04-12,0.2,CalibratedUncertainty2025,216.0,163.79373305973462,317.20473138304965,474.4395724093171,464.18313741988754,,1.0
bts,1,set_cal,2024-04-12,0.2,MappedPTO2026,216.0,156.82340441082317,283.13963170773786,423.0684524133442,410.76098880137476,,1.0
bts,1,set_cal,2024-04-12,0.2,GroupAware2025,216.0,154.7533412155307,298.1965170591549,445.71526252974206,433.8689145873149,,1.0
bts,1,set_cal,2024-04-12,0.2,RobustImprovement2025,216.0,138.32052377509035,263.10905601434877,393.77809908494805,387.136962060635,,1.0
bts,1,set_cal,2024-04-13,0.01,StructuralRobust,9.0,62.79091323605799,0.0,0.0,0.0,0.0,1.0
bts,1,set_cal,2024-04-13,0.01,ExpectedActionValue,9.0,89.49196578157563,47.050000000000004,70.375,68.875,,1.0
bts,1,set_cal,2024-04-13,0.01,PointwiseWorstAction,9.0,89.49196578157563,47.050000000000004,70.375,68.875,,1.0
bts,1,set_cal,2024-04-13,0.01,ScenarioCVaR,9.0,89.49196578157563,47.050000000000004,70.375,68.875,,1.0
bts,1,set_cal,2024-04-13,0.01,RiskFirst,9.0,4.9313663799402985,1.425,2.1125,1.925,,1.0
bts,1,set_cal,2024-04-13,0.01,TemporalContext2024,9.0,4.6811663076935925,1.425,2.1125,1.925,,1.0
bts,1,set_cal,2024-04-13,0.01,NetworkPropagation2024,9.0,4.6133904498858955,1.425,2.1125,1.925,,1.0
bts,1,set_cal,2024-04-13,0.01,CalibratedUncertainty2025,9.0,3.6217606393050534,0.0,0.0,0.0,,1.0
bts,1,set_cal,2024-04-13,0.01,MappedPTO2026,9.0,6.3110449999115525,25.717114214106694,38.453902613677045,37.5406373075546,,1.0
bts,1,set_cal,2024-04-13,0.01,GroupAware2025,9.0,4.861278947611098,1.425,2.1125,1.925,,1.0
bts,1,set_cal,2024-04-13,0.01,RobustImprovement2025,9.0,3.504754775250348,1.425,2.1125,1.925,,1.0
bts,1,set_cal,2024-04-13,0.03,StructuralRobust,26.0,140.23645885376715,28.892114214106694,42.84140261367705,39.11563730755459,0.0,1.0
bts,1,set_cal,2024-04-13,0.03,ExpectedActionValue,26.0,140.86994394667101,57.32928459119497,85.79392688679245,84.29392688679243,,1.0
bts,1,set_cal,2024-04-13,0.03,PointwiseWorstAction,26.0,141.37278142426385,52.318867924528305,78.27830188679246,76.77830188679245,,1.0
bts,1,set_cal,2024-04-13,0.03,ScenarioCVaR,26.0,141.37278142426385,52.318867924528305,78.27830188679246,76.77830188679245,,1.0
bts,1,set_cal,2024-04-13,0.03,RiskFirst,26.0,13.652453852587039,30.557114214106697,45.33890261367705,41.6131373075546,,1.0
bts,1,set_cal,2024-04-13,0.03,TemporalContext2024,26.0,17.420296903252968,27.142114214106698,40.56640261367705,39.4656373075546,,1.0
bts,1,set_cal,2024-04-13,0.03,NetworkPropagation2024,26.0,13.652453852587039,30.557114214106697,45.33890261367705,41.6131373075546,,1.0
bts,1,set_cal,2024-04-13,0.03,CalibratedUncertainty2025,26.0,17.1772106750619,15.46311661506708,23.16967492260062,22.98217492260062,,1.0
bts,1,set_cal,2024-04-13,0.03,MappedPTO2026,26.0,14.503565037581241,52.9056774324975,78.83674744126326,74.9234821351408,,1.0
bts,1,set_cal,2024-04-13,0.03,GroupAware2025,26.0,12.654103450149806,23.87027210884354,35.30863945578231,31.58287414965986,,1.0
bts,1,set_cal,2024-04-13,0.03,RobustImprovement2025,26.0,16.53787898367363,28.892114214106694,42.84140261367705,39.11563730755459,,1.0
bts,1,set_cal,2024-04-13,0.05,StructuralRobust,44.0,163.0418425098378,59.574795079556324,88.65660038243973,83.36465860572908,0.0,1.0
bts,1,set_cal,2024-04-13,0.05,ExpectedActionValue,44.0,181.3922828492767,70.91555670003851,106.05156634257474,103.63830103645228,,1.0
bts,1,set_cal,2024-04-13,0.05,PointwiseWorstAction,44.0,181.48026595935087,70.91555670003851,106.05156634257474,103.63830103645228,,1.0
bts,1,set_cal,2024-04-13,0.05,ScenarioCVaR,44.0,181.48026595935087,70.91555670003851,106.05156634257474,103.63830103645228,,1.0
bts,1,set_cal,2024-04-13,0.05,RiskFirst,44.0,25.117235248695938,60.0806774324975,89.57424744126325,85.47348213514081,,1.0
bts,1,set_cal,2024-04-13,0.05,TemporalContext2024,44.0,26.505346953612314,58.780677432497505,87.62424744126326,83.52348213514082,,1.0
bts,1,set_cal,2024-04-13,0.05,NetworkPropagation2024,44.0,22.55064319609521,59.57479507955633,88.65660038243973,83.36465860572903,,1.0
bts,1,set_cal,2024-04-13,0.05,CalibratedUncertainty2025,44.0,56.72642015935197,35.7322342621259,53.33952786377709,51.39835139318886,,1.0
bts,1,set_cal,2024-04-13,0.05,MappedPTO2026,44.0,25.0697937709735,61.0306774324975,90.99924744126325,86.8984821351408,,1.0
bts,1,set_cal,2024-04-13,0.05,GroupAware2025,44.0,25.070983466357756,48.94383532723434,72.86898428336852,68.76821897724608,,1.0
bts,1,set_cal,2024-04-13,0.05,RobustImprovement2025,44.0,26.8663106862106,58.780677432497505,87.62424744126326,83.5234821351408,,1.0
bts,1,set_cal,2024-04-13,0.1,StructuralRobust,88.0,237.17447978448183,113.17650602172301,168.32149604051898,157.4970236000276,0.0,1.0
bts,1,set_cal,2024-04-13,0.1,ExpectedActionValue,88.0,255.97174804796188,107.64740652327207,159.60291250599653,148.95304005701695,,1.0
bts,1,set_cal,2024-04-13,0.1,PointwiseWorstAction,88.0,256.1136941260066,107.64740652327207,159.60291250599653,148.95304005701695,,1.0
bts,1,set_cal,2024-04-13,0.1,ScenarioCVaR,88.0,256.1136941260066,107.64740652327207,159.60291250599653,148.95304005701695,,1.0
bts,1,set_cal,2024-04-13,0.1,RiskFirst,88.0,89.32014280307789,102.98072788016901,153.3757262755682,145.16048469042838,,1.0
bts,1,set_cal,2024-04-13,0.1,TemporalContext2024,88.0,89.96928809634994,93.7622791754169,139.82486356326763,133.68569956433473,,1.0
bts,1,set_cal,2024-04-13,0.1,NetworkPropagation2024,88.0,86.17279951653046,95.46982650469344,142.10937421235485,133.89413262721501,,1.0
bts,1,set_cal,2024-04-13,0.1,CalibratedUncertainty2025,88.0,89.19674791932867,90.3828177029124,134.75567135451087,128.616507355578,,1.0
bts,1,set_cal,2024-04-13,0.1,MappedPTO2026,88.0,55.98878320397431,91.37938954082396,135.60918172951358,124.659912366596,,1.0
bts,1,set_cal,2024-04-13,0.1,GroupAware2025,88.0,61.18152131198638,93.60103593917242,139.1161883640733,129.47594677893352,,1.0
bts,1,set_cal,2024-04-13,0.1,RobustImprovement2025,88.0,83.97135123459606,98.2254747761176,145.80715696431864,134.32424296538568,,1.0
bts,1,set_cal,2024-04-13,0.2,StructuralRobust,177.0,271.7203838119422,160.43379885164626,237.90086303581444,219.0449558662591,0.0,1.0
bts,1,set_cal,2024-04-13,0.2,ExpectedActionValue,177.0,365.1055648389764,204.61015340150973,304.4156524148312,289.03042690193763,,1.0
bts,1,set_cal,2024-04-13,0.2,PointwiseWorstAction,177.0,364.7971172469207,200.80482998837553,298.63947873813447,282.74283904777553,,1.0
bts,1,set_cal,2024-04-13,0.2,ScenarioCVaR,177.0,364.7971172469207,200.80482998837553,298.63947873813447,282.74283904777553,,1.0
bts,1,set_cal,2024-04-13,0.2,RiskFirst,177.0,149.4556744610088,160.1406639310114,237.98008922629063,221.2482891995924,,1.0
bts,1,set_cal,2024-04-13,0.2,TemporalContext2024,177.0,151.94439254960557,163.59066393101136,243.1550892262906,226.42328919959232,,1.0
bts,1,set_cal,2024-04-13,0.2,NetworkPropagation2024,177.0,147.14982933627036,156.49066393101143,232.50508922629064,215.77328919959237,,1.0
bts,1,set_cal,2024-04-13,0.2,CalibratedUncertainty2025,177.0,145.4506104834889,149.12724103100956,222.06859123992425,209.90156394049873,,1.0
bts,1,set_cal,2024-04-13,0.2,MappedPTO2026,177.0,133.24730023721062,145.754381314242,216.12673672970809,199.10832956015278,,1.0
bts,1,set_cal,2024-04-13,0.2,GroupAware2025,177.0,154.27671241541114,152.53085276516572,226.7772772394269,211.63476292701438,,1.0
bts,1,set_cal,2024-04-13,0.2,RobustImprovement2025,177.0,159.0945357295735,164.3955293164636,244.81223877483768,231.45432477590478,,1.0
bts,1,set_cal,2024-04-14,0.01,StructuralRobust,11.0,92.9918999698551,12.472286295793758,18.477832428765264,16.748354816824968,0.0,1.0
bts,1,set_cal,2024-04-14,0.01,ExpectedActionValue,11.0,66.23173572306469,14.890438596491228,22.260657894736845,21.698157894736838,,1.0
bts,1,set_cal,2024-04-14,0.01,PointwiseWorstAction,11.0,66.2317357230647,14.890438596491228,22.260657894736845,21.698157894736838,,1.0
bts,1,set_cal,2024-04-14,0.01,ScenarioCVaR,11.0,66.2317357230647,14.890438596491228,22.260657894736845,21.698157894736838,,1.0
bts,1,set_cal,2024-04-14,0.01,RiskFirst,11.0,8.754599519933704,12.472286295793758,18.477832428765264,16.748354816824964,,1.0
bts,1,set_cal,2024-04-14,0.01,TemporalContext2024,11.0,8.754599519933704,12.472286295793758,18.477832428765264,16.748354816824964,,1.0
bts,1,set_cal,2024-04-14,0.01,NetworkPropagation2024,11.0,8.91127044976353,12.472286295793758,18.477832428765264,16.748354816824964,,1.0
bts,1,set_cal,2024-04-14,0.01,CalibratedUncertainty2025,11.0,7.93930868801908,0.8,1.3,1.2,,1.0
bts,1,set_cal,2024-04-14,0.01,MappedPTO2026,11.0,4.2901187377508,11.472286295793758,17.177832428765264,16.948354816824967,,1.0
bts,1,set_cal,2024-04-14,0.01,GroupAware2025,11.0,8.754599519933704,12.472286295793758,18.477832428765264,16.748354816824964,,1.0
bts,1,set_cal,2024-04-14,0.01,RobustImprovement2025,11.0,8.63237902597988,12.472286295793758,18.477832428765264,16.748354816824964,,1.0
bts,1,set_cal,2024-04-14,0.03,StructuralRobust,32.0,195.64207069467963,17.172286295793757,25.277832428765265,21.673354816824965,0.0,1.0
bts,1,set_cal,2024-04-14,0.03,ExpectedActionValue,32.0,123.68847030399006,23.519010025062656,34.95351503759399,32.51601503759398,,1.0
bts,1,set_cal,2024-04-14,0.03,PointwiseWorstAction,32.0,123.72706056441291,23.394010025062656,34.79101503759398,32.54101503759398,,1.0
bts,1,set_cal,2024-04-14,0.03,ScenarioCVaR,32.0,123.72706056441291,23.394010025062656,34.79101503759398,32.54101503759398,,1.0
bts,1,set_cal,2024-04-14,0.03,RiskFirst,32.0,21.137405015673103,15.922286295793757,23.652832428765265,21.923354816824965,,1.0
bts,1,set_cal,2024-04-14,0.03,TemporalContext2024,32.0,21.2348307915662,17.172286295793757,25.277832428765265,21.673354816824965,,1.0
bts,1,set_cal,2024-04-14,0.03,NetworkPropagation2024,32.0,26.363357773372403,15.922286295793757,23.652832428765265,21.923354816824965,,1.0
bts,1,set_cal,2024-04-14,0.03,CalibratedUncertainty2025,32.0,24.926071273368407,25.215962766381992,37.343347134647615,33.73886952270732,,1.0
bts,1,set_cal,2024-04-14,0.03,MappedPTO2026,32.0,21.832811012334922,19.520245479467228,28.79977120427547,25.19529359233517,,1.0
bts,1,set_cal,2024-04-14,0.03,GroupAware2025,32.0,22.449012214944467,19.520245479467228,28.79977120427547,25.19529359233517,,1.0
bts,1,set_cal,2024-04-14,0.03,RobustImprovement2025,32.0,19.53400381725873,17.172286295793757,25.277832428765265,21.673354816824965,,1.0
bts,1,set_cal,2024-04-14,0.05,StructuralRobust,53.0,210.64961003406353,54.587976662605236,80.85835950440621,73.71256833314388,0.0,1.0
bts,1,set_cal,2024-04-14,0.05,ExpectedActionValue,53.0,165.18178377836222,24.469010025062655,36.378515037593985,33.941015037593985,,1.0
bts,1,set_cal,2024-04-14,0.05,PointwiseWorstAction,53.0,164.83133962911612,31.269010025062656,46.57851503759399,44.14101503759399,,1.0
bts,1,set_cal,2024-04-14,0.05,ScenarioCVaR,53.0,164.83133962911612,31.269010025062656,46.57851503759399,44.14101503759399,,1.0
bts,1,set_cal,2024-04-14,0.05,RiskFirst,53.0,40.52029276186416,89.57128519697248,133.87633078053332,130.271853168593,,1.0
bts,1,set_cal,2024-04-14,0.05,TemporalContext2024,53.0,40.450150307523884,87.65083065151792,130.9956489623515,127.3911713504112,,1.0
bts,1,set_cal,2024-04-14,0.05,NetworkPropagation2024,53.0,41.2241234567294,84.71878519697248,126.59758078053332,122.99310316859297,,1.0
bts,1,set_cal,2024-04-14,0.05,CalibratedUncertainty2025,53.0,37.54089997062409,37.66021824635176,56.00973035460227,52.40525274266196,,1.0
bts,1,set_cal,2024-04-14,0.05,MappedPTO2026,53.0,39.93482765760397,96.79341624164351,144.64993830644403,140.59854288628455,,1.0
bts,1,set_cal,2024-04-14,0.05,GroupAware2025,53.0,40.77786966846887,104.58290139848204,156.39375508279767,152.78927747085737,,1.0
bts,1,set_cal,2024-04-14,0.05,RobustImprovement2025,53.0,40.81356621607491,40.11025839126586,59.44729057197341,54.592812960033115,,1.0
bts,1,set_cal,2024-04-14,0.1,StructuralRobust,106.0,301.0432023156397,129.22509834044195,189.69459453699704,167.62794723450293,0.0,1.0
bts,1,set_cal,2024-04-14,0.1,ExpectedActionValue,106.0,249.1837859481877,86.00572488914592,127.99213996529784,120.90003470213993,,1.0
bts,1,set_cal,2024-04-14,0.1,PointwiseWorstAction,106.0,248.7151344611083,84.54143917486022,125.5957113938693,118.3786061307114,,1.0
bts,1,set_cal,2024-04-14,0.1,ScenarioCVaR,106.0,248.7151344611083,84.54143917486022,125.5957113938693,118.3786061307114,,1.0
bts,1,set_cal,2024-04-14,0.1,RiskFirst,106.0,75.23145158485839,154.57843766801557,231.05488735595048,225.49036876040356,,1.0
bts,1,set_cal,2024-04-14,0.1,TemporalContext2024,106.0,75.84980185533784,154.57843766801557,231.05488735595048,225.4903687604036,,1.0
bts,1,set_cal,2024-04-14,0.1,NetworkPropagation2024,106.0,78.85972617250849,152.9876481943314,228.66870314542416,223.1041845498772,,1.0
bts,1,set_cal,2024-04-14,0.1,CalibratedUncertainty2025,106.0,81.14518058596637,143.52389221347013,214.44806917413229,208.69605057858544,,1.0
bts,1,set_cal,2024-04-14,0.1,MappedPTO2026,106.0,79.25415577047885,161.18714994868319,241.11553886700352,236.12664344684404,,1.0
bts,1,set_cal,2024-04-14,0.1,GroupAware2025,106.0,79.93233413535046,154.70343766801557,231.21738735595045,225.46536876040358,,1.0
bts,1,set_cal,2024-04-14,0.1,RobustImprovement2025,106.0,70.15751598816111,140.00244886917017,208.44088348798414,197.25120986970063,,1.0
bts,1,set_cal,2024-04-14,0.2,StructuralRobust,213.0,338.87755412894114,269.4309324774184,397.8304268258473,364.6543876487442,0.0,1.0
bts,1,set_cal,2024-04-14,0.2,ExpectedActionValue,213.0,379.95046939628475,207.00077307313956,308.61242902056756,297.7281996020042,,1.0
bts,1,set_cal,2024-04-14,0.2,PointwiseWorstAction,213.0,379.10334950253355,214.4085929783528,319.47415887838747,306.71492945982425,,1.0
bts,1,set_cal,2024-04-14,0.2,ScenarioCVaR,213.0,379.10334950253355,214.4085929783528,319.47415887838747,306.71492945982425,,1.0
bts,1,set_cal,2024-04-14,0.2,RiskFirst,213.0,145.5779582081196,248.9483255889982,371.1742796511117,354.843964158219,,1.0
bts,1,set_cal,2024-04-14,0.2,TemporalContext2024,213.0,139.30828499727704,259.03443670010927,386.0506685400005,367.8245197137745,,1.0
bts,1,set_cal,2024-04-14,0.2,NetworkPropagation2024,213.0,149.97667274462313,241.79703323932537,360.3389423628202,346.1706361415611,,1.0
bts,1,set_cal,2024-04-14,0.2,CalibratedUncertainty2025,213.0,144.18361381680327,259.30131701694023,386.2662667930249,366.65470130013233,,1.0
bts,1,set_cal,2024-04-14,0.2,MappedPTO2026,213.0,147.13293379268833,242.1005407860818,360.86510244673707,344.2535369538444,,1.0
bts,1,set_cal,2024-04-14,0.2,GroupAware2025,213.0,151.13657473506598,255.98235286609503,381.3224096078528,361.9702619231793,,1.0
bts,1,set_cal,2024-04-14,0.2,RobustImprovement2025,213.0,145.73674819291108,214.1167581478533,319.34012518378654,306.10878489883635,,1.0
bts,1,set_cal,2024-04-15,0.01,StructuralRobust,10.0,68.44845770028444,0.0,0.0,0.0,0.0,1.0
bts,1,set_cal,2024-04-15,0.01,ExpectedActionValue,10.0,91.22421874351053,7.625842696629213,11.43876404494382,11.438764044943817,,1.0
bts,1,set_cal,2024-04-15,0.01,PointwiseWorstAction,10.0,91.22421874351053,7.625842696629213,11.43876404494382,11.438764044943817,,1.0
bts,1,set_cal,2024-04-15,0.01,ScenarioCVaR,10.0,91.22421874351053,7.625842696629213,11.43876404494382,11.438764044943817,,1.0
bts,1,set_cal,2024-04-15,0.01,RiskFirst,10.0,4.046821496461029,1.875,2.8125,2.8125,,1.0
bts,1,set_cal,2024-04-15,0.01,TemporalContext2024,10.0,4.440823385166291,1.875,2.8125,2.8125,,1.0
bts,1,set_cal,2024-04-15,0.01,NetworkPropagation2024,10.0,4.073854937509075,1.875,2.8125,2.8125,,1.0
bts,1,set_cal,2024-04-15,0.01,CalibratedUncertainty2025,10.0,4.816319475519223,1.875,2.8125,2.8125,,1.0
bts,1,set_cal,2024-04-15,0.01,MappedPTO2026,10.0,5.565586211162001,3.567857142857143,5.164285714285714,4.289285714285714,,1.0
bts,1,set_cal,2024-04-15,0.01,GroupAware2025,10.0,4.046821496461029,1.875,2.8125,2.8125,,1.0
bts,1,set_cal,2024-04-15,0.01,RobustImprovement2025,10.0,4.156252976286582,0.0,0.0,0.0,,1.0
bts,1,set_cal,2024-04-15,0.03,StructuralRobust,31.0,140.77847387053941,49.50114400060409,73.86241882503964,71.47394000604092,0.0,1.0
